Time,#Frame,Speed_X,Speed_Y,Speed_Z,Speed_Mag,Angular_Speed_X,Angular_Speed_Y,Angular_Speed_Z,Angular_Speed_Mag,Center_of_mass_X,Center_of_mass_Y,Center_of_mass_Z,
04-27-10-582, 1315, 0, 0, 0.2062798, 0.2062798,0, 0, 0, 0, 0, 0, 0
04-27-10-611, 1316, 0, 0, 0.1832008, 0.1832008,0, 0, 0, 0, 0, 0, 0
04-27-10-653, 1317, 0, 0, 0.2891541, 0.2891541,0, 0, 0, 0, 0, 0, 0
04-27-10-687, 1318, 0, 0, 0.1726151, 0.1726151,0, 0, 0, 0, 0, 0, 0
04-27-10-715, 1319, 0, 0, 0.2388954, 0.2388954,0, 0, 0, 0, 0, 0, 0
04-27-10-738, 1320, 0, 0, 0.1767159, 0.1767159,0, 0, 0, 0, 0, 0, 0
04-27-10-759, 1321, 0, 0, 0.2221107, 0.2221107,0, 0, 0, 0, 0, 0, 0
04-27-10-790, 1322, 0, 0, 0.1701355, 0.1701355,0, 0, 0, 0, 0, 0, 0
04-27-10-820, 1323, 0, 0, 0.1666069, 0.1666069,0, 0, 0, 0, 0, 0, 0
04-27-10-853, 1324, 0, 0, 0.297451, 0.297451,0, 0, 0, 0, 0, 0, 0
04-27-10-879, 1325, 0, 0, 0.1685143, 0.1685143,0, 0, 0, 0, 0, 0, 0
04-27-10-902, 1326, 0, 0, 0.2736092, 0.2736092,0, 0, 0, 0, 0, 0, 0
04-27-10-934, 1327, 0, 0, 0.1163483, 0.1163483,0, 0, 0, 0, 0, 0, 0
04-27-10-972, 1328, 0, 0, 0.2756119, 0.2756119,0, 0, 0, 0, 0, 0, 0
04-27-11-001, 1329, 0, 0, 0.1803398, 0.1803398,0, 0, 0, 0, 0, 0, 0
04-27-11-023, 1330, 0, 0, 0.2857208, 0.2857208,0, 0, 0, 0, 0, 0, 0
04-27-11-058, 1331, 0, 0, 0.1728058, 0.1728058,0, 0, 0, 0, 0, 0, 0
04-27-11-097, 1332, 0, 0, 0.2010345, 0.2010345,0, 0, 0, 0, 0, 0, 0
04-27-11-133, 1333, 0, 0, 0.1808167, 0.1808167,0, 0, 0, 0, 0, 0, 0
04-27-11-158, 1334, 0, 0, 0.2240181, 0.2240181,0, 0, 0, 0, 0, 0, 0
04-27-11-193, 1335, 0, 0, 0.170517, 0.170517,0, 0, 0, 0, 0, 0, 0
04-27-11-223, 1336, 0, 0, 0.2229691, 0.2229691,0, 0, 0, 0, 0, 0, 0
04-27-11-254, 1337, 0, 0, 0.2325058, 0.2325058,0, 0, 0, 0, 0, 0, 0
04-27-11-297, 1338, 0, 0, 0.1803398, 0.1803398,0, 0, 0, 0, 0, 0, 0
04-27-11-326, 1339, 0, 0, 0.2183914, 0.2183914,0, 0, 0, 0, 0, 0, 0
04-27-11-355, 1340, 0, 0, 0.3027916, 0.3027916,0, 0, 0, 0, 0, 0, 0
04-27-11-385, 1341, 0, 0, 0.1630783, 0.1630783,0, 0, 0, 0, 0, 0, 0
04-27-11-429, 1342, 0, 0, 0.2319336, 0.2319336,0, 0, 0, 0, 0, 0, 0
